2007	0	153	4	1270	5	20	7	2	10	9371
2007	0	81	21	1270	5	20	7	2	10	8831
2007	21	85	16	118	5	10	10	1	13	3919
2007	1	162	15	785	5	20	3	0	7	6654
2007	0	127	19	1078	5	20	8	1	8	7926
2007	14	85	16	1059	5	20	14	0	17	5469
2007	0	85	30	1078	5	20	8	1	8	7293
2007	14	60	15	1059	5	20	14	0	17	5382
2007	14	85	9	1059	5	20	14	0	17	4740
2007	0	130	24	1078	5	20	8	1	8	7172
2007	14	60	17	1059	5	20	14	0	17	5693
2007	0	127	18	1078	5	20	8	1	8	7995
2007	14	60	8	1059	5	20	14	0	17	4813
2007	0	81	24	1270	5	20	7	2	10	8754
2007	21	105	5	713	5	15	8	1	6	6188
2007	0	129	30	1270	5	20	7	2	10	8674
2007	21	128	2	713	5	15	8	1	6	4671
2008	23	63	6	156	5	10	11	1	4	4043
2008	1	157	18	612	5	20	8	1	5	9998
2008	1	118	13	612	5	20	8	1	5	9399
2008	1	118	18	612	5	20	8	1	5	8741
2008	22	47	11	118	5	10	10	1	13	3805
2008	22	51	4	118	5	10	10	1	13	3595
2008	16	33	3	200	10	15	15	1	17	4112
2008	16	33	12	200	10	15	15	1	17	4225
2008	3	110	17	865	5	10	13	0	15	6756
2008	1	103	14	1078	5	20	8	1	8	7705
2008	15	60	20	1059	5	20	14	0	17	5330
2008	3	69	3	865	5	10	13	0	15	6661
2008	1	85	26	1078	5	20	8	1	8	6738
2008	1	85	26	1078	5	20	8	1	8	7293
2008	15	60	12	1059	5	20	14	0	17	5046
2008	15	85	17	1059	5	20	14	0	17	5196
2008	1	81	11	1270	5	20	7	2	10	8601
2008	1	81	24	1270	5	20	7	2	10	8831
2008	1	129	41	1270	5	20	7	2	10	9551
2008	22	85	4	713	5	15	8	1	6	4915
2008	2	111	4	304	10	20	8	0	11	6990
2008	22	105	3	713	5	15	8	1	6	5009
2008	11	85	13	138	10	20	12	1	7	4558
2008	23	55	8	156	5	10	11	1	4	3974
2008	1	138	17	612	5	20	8	1	5	9731
2008	1	124	25	612	5	20	8	1	5	10093
2008	22	85	11	118	5	10	10	1	13	3882
2008	2	85	15	785	5	20	3	0	7	8131
2008	15	85	10	1059	5	20	14	0	17	6016
2008	15	217	14	1059	5	20	14	0	17	3922
2008	15	60	4	1059	5	20	14	0	17	4658
2008	1	130	20	1078	5	20	8	1	8	7985
2008	15	85	14	1059	5	20	14	0	17	5251
2008	16	59	1	200	10	15	15	1	17	3906
2008	16	33	15	200	10	15	15	1	17	3755
2008	1	127	12	1078	5	20	8	1	8	7075
2008	1	81	15	1270	5	20	7	2	10	7679
2008	1	81	3	1270	5	20	7	2	10	8178
2008	1	153	20	1270	5	20	7	2	10	9818
2008	2	84	1	304	10	20	8	0	11	7345
2008	22	85	11	713	5	15	8	1	6	6253
2008	22	105	1	713	5	15	8	1	6	5009
2008	11	52	11	138	10	20	12	1	7	4270
2008	2	85	16	295	10	15	6	0	9	9083
2008	23	55	9	156	5	10	11	1	4	3832
2008	23	55	5	156	5	10	11	1	4	3861
2008	1	118	9	612	5	20	8	1	5	9111
2008	1	157	16	612	5	20	8	1	5	9998
2008	1	157	11	612	5	20	8	1	5	7750
2008	1	157	22	612	5	20	8	1	5	10314
2008	1	157	7	612	5	20	8	1	5	9702
2008	22	47	2	118	5	10	10	1	13	3805
2008	2	134	3	785	5	20	3	0	7	6726
2008	2	131	22	785	5	20	3	0	7	7270
2008	1	103	3	1078	5	20	8	1	8	6647
2008	15	135	5	1059	5	20	14	0	17	4525
2008	3	85	18	865	5	10	13	0	15	6673
2008	16	60	4	221	10	20	9	0	14	4140
2008	15	60	8	1059	5	20	14	0	17	5382
2008	15	60	6	1059	5	20	14	0	17	5304
2008	3	69	17	865	5	10	13	0	15	7782
2008	15	85	18	1059	5	20	14	0	17	5043
2008	1	135	29	1078	5	20	8	1	8	8884
2008	16	33	14	200	10	15	15	1	17	3943
2008	1	103	24	1078	5	20	8	1	8	7584
2008	1	103	6	1078	5	20	8	1	8	7101
2008	16	60	15	221	10	20	9	0	14	4709
2008	22	128	2	713	5	15	8	1	6	4647
2008	1	129	31	1270	5	20	7	2	10	10363
2008	22	128	5	713	5	15	8	1	6	5058
2008	1	81	18	1270	5	20	7	2	10	8985
2008	1	81	4	1270	5	20	7	2	10	7986
2008	22	85	1	713	5	15	8	1	6	6089
2008	1	153	43	1270	5	20	7	2	10	10142
2008	1	153	5	1270	5	20	7	2	10	9371
2008	23	63	8	156	5	10	11	1	4	3944
2008	1	134	10	612	5	20	8	1	5	9994
2008	1	138	20	612	5	20	8	1	5	9708
2008	1	138	7	612	5	20	8	1	5	9439
2008	1	138	24	612	5	20	8	1	5	9484
2008	1	138	16	612	5	20	8	1	5	9731
2008	22	47	6	118	5	10	10	1	13	3608
2008	2	134	10	785	5	20	3	0	7	7143
2008	15	164	15	1059	5	20	14	0	17	4542
2008	1	135	31	1078	5	20	8	1	8	6445
2008	15	85	4	1059	5	20	14	0	17	5287
2008	1	127	17	1078	5	20	8	1	8	7319
2008	15	135	18	1059	5	20	14	0	17	4226
2008	15	60	3	1059	5	20	14	0	17	5227
2008	3	85	20	865	5	10	13	0	15	7657
2008	15	217	9	1059	5	20	14	0	17	3565
2008	22	105	12	713	5	15	8	1	6	5481
2008	2	76	17	295	10	15	6	0	9	6612
2008	23	55	6	156	5	10	11	1	4	4258
2008	23	46	7	156	5	10	11	1	4	3380
2008	1	157	12	612	5	20	8	1	5	9998
2008	1	118	7	612	5	20	8	1	5	9111
2008	22	42	13	118	5	10	10	1	13	4434
2008	2	134	28	785	5	20	3	0	7	6958
2008	2	134	20	785	5	20	3	0	7	6958
2008	3	69	9	865	5	10	13	0	15	7177
2008	16	54	7	200	10	15	15	1	17	4311
2008	1	103	9	1078	5	20	8	1	8	9065
2008	15	135	19	1059	5	20	14	0	17	4709
2008	15	164	1	1059	5	20	14	0	17	3880
2008	3	69	7	865	5	10	13	0	15	7311
2008	16	54	4	200	10	15	15	1	17	2893
2008	15	217	24	1059	5	20	14	0	17	2995
2008	1	130	11	1078	5	20	8	1	8	7868
2008	1	132	11	1078	5	20	8	1	8	7375
2008	2	84	4	304	10	20	8	0	11	7381
2008	22	128	4	713	5	15	8	1	6	5421
2008	11	52	12	138	10	20	12	1	7	4718
2008	2	85	12	295	10	15	6	0	9	8057
2008	23	55	7	156	5	10	11	1	4	3917
2008	1	124	4	612	5	20	8	1	5	9219
2008	1	118	3	612	5	20	8	1	5	8561
2008	1	118	8	612	5	20	8	1	5	9111
2008	1	118	10	612	5	20	8	1	5	9399
2008	1	124	3	612	5	20	8	1	5	8919
2008	3	85	12	865	5	10	13	0	15	7074
2008	1	132	4	1078	5	20	8	1	8	7135
2008	1	127	21	1078	5	20	8	1	8	9759
2008	15	85	15	1059	5	20	14	0	17	5287
2008	3	85	10	865	5	10	13	0	15	7001
2008	16	33	5	200	10	15	15	1	17	4037
2008	3	85	21	865	5	10	13	0	15	6563
2008	15	85	14	1059	5	20	14	0	17	5342
2008	3	110	20	865	5	10	13	0	15	7178
2008	15	60	10	1059	5	20	14	0	17	5382
2008	1	81	20	1270	5	20	7	2	10	9791
2008	1	129	17	1270	5	20	7	2	10	9059
2008	22	105	7	713	5	15	8	1	6	5451
2008	2	84	14	304	10	20	8	0	11	7005
2008	1	129	35	1270	5	20	7	2	10	9852
2008	1	129	14	1270	5	20	7	2	10	9059
2008	1	81	9	1270	5	20	7	2	10	8639
2008	30	84	8	87	5	20	7	0	11	5905
2008	1	129	17	1270	5	20	7	2	10	9395
2008	1	138	11	612	5	20	8	1	5	8068
2008	1	138	5	612	5	20	8	1	5	8854
2008	1	157	3	612	5	20	8	1	5	9111
2008	1	138	4	612	5	20	8	1	5	8854
2008	2	162	6	785	5	20	3	0	7	7361
2008	2	191	26	785	5	20	3	0	7	6970
2008	16	54	1	200	10	15	15	1	17	3848
2008	15	85	10	1059	5	20	14	0	17	5652
2008	15	85	3	1059	5	20	14	0	17	4995
2008	3	69	14	865	5	10	13	0	15	7177
2008	16	60	6	200	10	15	15	1	17	3985
2008	3	110	10	865	5	10	13	0	15	7319
2008	15	60	1	1059	5	20	14	0	17	4709
2008	16	33	2	200	10	15	15	1	17	4037
2008	15	135	21	1059	5	20	14	0	17	4823
2008	22	85	7	713	5	15	8	1	6	5469
2008	22	105	3	713	5	15	8	1	6	5039
2008	22	128	9	713	5	15	8	1	6	5204
2008	22	122	4	713	5	15	8	1	6	4759
2008	1	118	6	612	5	20	8	1	5	9111
2008	1	138	17	612	5	20	8	1	5	9731
2008	1	138	3	612	5	20	8	1	5	8854
2008	1	138	6	612	5	20	8	1	5	9146
2008	2	191	11	785	5	20	3	0	7	6970
2008	2	85	13	785	5	20	3	0	7	8423
2008	15	60	6	1059	5	20	14	0	17	4916
2008	15	60	18	1059	5	20	14	0	17	5382
2008	15	217	14	1059	5	20	14	0	17	3294
2008	1	85	13	1078	5	20	8	1	8	10392
2008	16	54	7	200	10	15	15	1	17	4166
2008	16	33	10	200	10	15	15	1	17	3990
2008	15	85	2	1059	5	20	14	0	17	4740
2008	1	130	15	1078	5	20	8	1	8	7387
2008	3	85	8	865	5	10	13	0	15	6381
2008	15	60	8	1059	5	20	14	0	17	5304
2008	2	84	3	304	10	20	8	0	11	7197
2008	1	129	43	1270	5	20	7	2	10	9467
2008	1	153	35	1270	5	20	7	2	10	10284
2008	11	60	7	138	10	20	12	1	7	4399
2008	11	52	13	138	10	20	12	1	7	4778
2008	2	76	6	295	10	15	6	0	9	8352
2008	22	85	16	118	5	10	10	1	13	4138
2008	2	134	6	785	5	20	3	0	7	6494
2008	3	85	13	865	5	10	13	0	15	7530
2008	3	69	20	865	5	10	13	0	15	6953
2008	3	110	16	865	5	10	13	0	15	6868
2008	1	132	26	1078	5	20	8	1	8	7734
2008	16	33	9	200	10	15	15	1	17	4882
2008	15	85	2	1059	5	20	14	0	17	4649
2008	16	54	11	200	10	15	15	1	17	4339
2008	15	60	1	1059	5	20	14	0	17	4554
2008	3	69	19	865	5	10	13	0	15	6953
2008	3	85	20	865	5	10	13	0	15	6928
2008	1	129	42	1270	5	20	7	2	10	9467
2008	22	85	2	713	5	15	8	1	6	5907
2008	22	85	2	713	5	15	8	1	6	5834
2008	1	129	26	1270	5	20	7	2	10	9395
2008	11	40	5	138	10	20	12	1	7	4883
2008	23	55	10	156	5	10	11	1	4	3793
2008	2	107	12	785	5	20	3	0	7	7541
2008	15	85	8	1059	5	20	14	0	17	5251
2008	15	85	4	1059	5	20	14	0	17	4923
2008	16	54	13	200	10	15	15	1	17	3963
2008	1	130	12	1078	5	20	8	1	8	7868
2008	1	127	9	1078	5	20	8	1	8	7763
2008	1	130	5	1078	5	20	8	1	8	7634
2008	1	130	9	1078	5	20	8	1	8	7751
2008	1	130	9	1078	5	20	8	1	8	7751
2008	1	132	11	1078	5	20	8	1	8	7375
2008	1	132	12	1078	5	20	8	1	8	7375
2008	1	130	3	1078	5	20	8	1	8	7634
2008	1	103	30	1078	5	20	8	1	8	7521
2008	1	130	8	1078	5	20	8	1	8	7751
2008	1	130	13	1078	5	20	8	1	8	7868
2008	1	130	7	1078	5	20	8	1	8	7751
2008	1	130	4	1078	5	20	8	1	8	7634
2008	1	132	7	1078	5	20	8	1	8	7255
2008	1	132	21	1078	5	20	8	1	8	7375
2008	1	130	5	1078	5	20	8	1	8	7634
2008	1	130	5	1078	5	20	8	1	8	7634
2008	1	132	6	1078	5	20	8	1	8	7255
2008	1	132	17	1078	5	20	8	1	8	7375
2008	1	130	12	1078	5	20	8	1	8	7868
2008	1	130	27	1078	5	20	8	1	8	7985
2008	1	130	9	1078	5	20	8	1	8	7751
2008	1	130	17	1078	5	20	8	1	8	7985
2008	1	130	21	1078	5	20	8	1	8	7985
2008	1	130	14	1078	5	20	8	1	8	7868
2008	1	132	21	1078	5	20	8	1	8	7375
2008	1	130	8	1078	5	20	8	1	8	7751
2008	1	130	14	1078	5	20	8	1	8	7868
2008	16	33	13	200	10	15	15	1	17	4037
2008	15	85	18	1059	5	20	14	0	17	4740
2008	1	81	8	1270	5	20	7	2	10	9100
2008	22	105	7	713	5	15	8	1	6	5186
2008	1	179	31	1270	5	20	7	2	10	10873
2008	2	85	19	295	10	15	6	0	9	7691
2008	22	85	13	118	5	10	10	1	13	3772
2008	2	131	8	785	5	20	3	0	7	7010
2008	1	130	10	1078	5	20	8	1	8	7751
2008	15	85	4	1059	5	20	14	0	17	4740
2008	3	69	13	865	5	10	13	0	15	6997
2008	3	69	21	865	5	10	13	0	15	6257
2008	1	130	12	1078	5	20	8	1	8	7868
2008	15	85	11	1059	5	20	14	0	17	5105
2008	15	60	9	1059	5	20	14	0	17	4399
2008	1	127	3	1078	5	20	8	1	8	7644
2008	22	85	1	713	5	15	8	1	6	5397
2008	11	60	10	138	10	20	12	1	7	4192
2008	11	52	11	138	10	20	12	1	7	4509
2008	2	59	19	295	10	15	6	0	9	7074
2008	23	55	4	156	5	10	11	1	4	3407
2008	2	162	6	785	5	20	3	0	7	6157
2008	15	60	11	1059	5	20	14	0	17	5175
2008	16	33	2	200	10	15	15	1	17	3614
2008	1	130	7	1078	5	20	8	1	8	5833
2008	16	59	9	200	10	15	15	1	17	3906
2008	15	85	10	1059	5	20	14	0	17	4995
2008	1	153	2	1270	5	20	7	2	10	9371
2008	1	179	30	1270	5	20	7	2	10	10302
2008	22	105	8	713	5	15	8	1	6	5009
2009	2	132	11	1078	5	20	8	1	8	5566
2009	16	60	17	1059	5	20	14	0	17	4658
2009	16	60	11	1059	5	20	14	0	17	5279
2009	4	110	6	865	5	10	13	0	15	5306
2009	2	130	6	1078	5	20	8	1	8	5813
2009	16	60	15	1059	5	20	14	0	17	4658
2009	16	217	6	1059	5	20	14	0	17	3565
2009	17	33	1	200	10	15	15	1	17	3474
2009	2	81	15	1270	5	20	7	2	10	9388
2009	2	179	2	1270	5	20	7	2	10	9801
2009	3	85	10	295	10	15	6	0	9	8057
2009	4	85	8	865	5	10	13	0	15	6709
2009	16	164	15	1059	5	20	14	0	17	3596
2009	4	85	4	865	5	10	13	0	15	5652
2009	4	85	16	865	5	10	13	0	15	6600
2009	4	85	22	865	5	10	13	0	15	5943
2009	17	33	13	200	10	15	15	1	17	3905
2009	17	54	1	200	10	15	15	1	17	3356
2009	2	132	21	1078	5	20	8	1	8	6682
2009	2	130	4	1078	5	20	8	1	8	5499
2009	2	130	12	1078	5	20	8	1	8	5977
2009	4	69	7	865	5	10	13	0	15	6863
2009	2	130	14	1078	5	20	8	1	8	5977
2009	2	130	12	1078	5	20	8	1	8	5977
2009	2	179	28	1270	5	20	7	2	10	10302
2009	3	84	9	304	10	20	8	0	11	6643
2009	31	84	9	87	5	20	7	0	11	4798
2009	23	105	1	713	5	15	8	1	6	3831
2009	12	85	4	138	10	20	12	1	7	4193
2009	12	40	10	138	10	20	12	1	7	4728
2009	12	52	13	138	10	20	12	1	7	4360
2009	12	60	1	138	10	20	12	1	7	3726
2009	0	85	8	228	5	20	5	1	5	8568
2009	0	85	1	228	5	20	5	1	5	8093
2009	0	85	12	228	5	20	5	1	5	8262
2009	0	85	6	228	5	20	5	1	5	8346
2009	3	75	1	295	10	15	6	0	9	6986
2009	24	55	4	156	5	10	11	1	4	3577
2009	3	76	13	785	5	20	3	0	7	7456
2009	2	130	8	1078	5	20	8	1	8	6049
2009	16	60	6	1059	5	20	14	0	17	4554
2009	17	60	1	200	10	15	15	1	17	3105
2009	4	69	11	865	5	10	13	0	15	7177
2009	4	69	15	865	5	10	13	0	15	7042
2009	2	130	9	1078	5	20	8	1	8	5658
2009	4	85	2	865	5	10	13	0	15	6308
2009	16	85	9	1059	5	20	14	0	17	4740
2009	16	135	6	1059	5	20	14	0	17	3790
2009	1	77	11	672	10	20	6	1	9	7156
2009	16	85	7	1059	5	20	14	0	17	4558
2009	4	85	22	865	5	10	13	0	15	6272
2009	2	130	5	1078	5	20	8	1	8	6096
2009	16	85	17	1059	5	20	14	0	17	5105
2009	16	85	19	1059	5	20	14	0	17	4558
2009	4	85	20	865	5	10	13	0	15	6490
2009	17	33	10	200	10	15	15	1	17	3849
2009	3	84	1	304	10	20	8	0	11	7012
2009	23	128	1	713	5	15	8	1	6	4066
2009	2	81	11	1270	5	20	7	2	10	8293
2009	23	167	7	713	5	15	8	1	6	5103
2009	2	153	42	1270	5	20	7	2	10	10284
2009	0	85	2	228	5	20	5	1	5	8007
2009	0	85	13	228	5	20	5	1	5	8655
2009	0	108	19	228	5	20	5	1	5	8618
2009	0	85	19	228	5	20	5	1	5	8262
2009	0	108	7	228	5	20	5	1	5	8536
2009	0	85	15	228	5	20	5	1	5	8428
2009	0	85	12	228	5	20	5	1	5	8428
2009	0	85	17	228	5	20	5	1	5	8262
2009	3	85	4	295	10	15	6	0	9	7343
2009	16	60	5	1059	5	20	14	0	17	4502
2009	16	60	3	1059	5	20	14	0	17	5175
2009	2	103	18	1078	5	20	8	1	8	7282
2009	17	33	13	200	10	15	15	1	17	3943
2009	16	60	5	1059	5	20	14	0	17	4476
2009	17	54	9	200	10	15	15	1	17	3182
2009	16	164	16	1059	5	20	14	0	17	3596
2009	16	60	3	1059	5	20	14	0	17	4916
2009	4	110	13	865	5	10	13	0	15	6193
2009	4	85	11	865	5	10	13	0	15	6673
2009	16	60	15	1059	5	20	14	0	17	5279
2009	4	69	2	865	5	10	13	0	15	6504
2009	2	130	6	1078	5	20	8	1	8	5977
2009	2	132	8	1078	5	20	8	1	8	6083
2009	4	85	16	865	5	10	13	0	15	6819
2009	16	217	11	1059	5	20	14	0	17	2995
2009	23	85	7	713	5	15	8	1	6	5834
2009	2	141	26	1270	5	20	7	2	10	9434
2009	3	84	4	304	10	20	8	0	11	6496
2009	3	84	2	304	10	20	8	0	11	6367
2009	3	84	7	304	10	20	8	0	11	6385
2009	0	85	6	228	5	20	5	1	5	8346
2009	0	108	18	228	5	20	5	1	5	8618
2009	0	85	3	228	5	20	5	1	5	8092
2009	0	85	20	228	5	20	5	1	5	8262
2009	0	85	8	228	5	20	5	1	5	8568
2009	3	107	23	785	5	20	3	0	7	7628
2009	3	131	31	785	5	20	3	0	7	7081
2009	3	85	18	785	5	20	3	0	7	8095
2009	16	60	14	1059	5	20	14	0	17	5123
2009	17	33	8	200	10	15	15	1	17	3990
2009	4	85	14	865	5	10	13	0	15	6636
2009	17	33	4	200	10	15	15	1	17	3661
2009	16	60	7	1059	5	20	14	0	17	4761
2009	4	69	7	865	5	10	13	0	15	6863
2009	16	85	11	1059	5	20	14	0	17	4923
2009	4	85	3	865	5	10	13	0	15	6089
2009	17	54	9	200	10	15	15	1	17	3703
2009	4	69	10	865	5	10	13	0	15	7177
2009	2	141	16	1270	5	20	7	2	10	8996
2009	23	128	4	713	5	15	8	1	6	5034
2009	2	81	22	1270	5	20	7	2	10	8831
2009	23	105	9	713	5	15	8	1	6	5363
2009	23	122	10	713	5	15	8	1	6	4290
2009	31	84	6	87	5	20	7	0	11	5167
2009	23	105	12	713	5	15	8	1	6	5304
2009	3	84	12	304	10	20	8	0	11	6680
2009	0	85	5	228	5	20	5	1	5	8346
2009	0	108	15	228	5	20	5	1	5	8618
2009	0	85	9	228	5	20	5	1	5	8177
2009	0	85	5	228	5	20	5	1	5	8346
2009	0	85	11	228	5	20	5	1	5	8428
2009	0	85	7	228	5	20	5	1	5	8177
2009	0	85	15	228	5	20	5	1	5	8428
2009	0	85	6	228	5	20	5	1	5	8177
2009	0	85	9	228	5	20	5	1	5	8205
2009	0	85	10	228	5	20	5	1	5	8428
2009	0	85	12	228	5	20	5	1	5	8290
2009	3	59	1	295	10	15	6	0	9	7074
2009	24	55	7	156	5	10	11	1	4	3690
2009	3	76	7	785	5	20	3	0	7	6926
2009	3	85	2	785	5	20	3	0	7	7621
2009	4	85	16	865	5	10	13	0	15	6381
2009	2	132	5	1078	5	20	8	1	8	6200
2009	4	69	22	865	5	10	13	0	15	7087
2009	2	135	31	1078	5	20	8	1	8	6905
2009	17	54	8	200	10	15	15	1	17	3761
2009	17	60	16	221	10	20	9	0	14	4580
2009	16	60	5	1059	5	20	14	0	17	4658
2009	16	85	2	1059	5	20	14	0	17	4740
2009	4	85	12	865	5	10	13	0	15	6782
2009	4	69	4	865	5	10	13	0	15	6885
2009	1	77	4	672	10	20	6	1	9	7337
2009	4	110	17	865	5	10	13	0	15	5489
2009	2	81	25	1270	5	20	7	2	10	9061
2009	2	153	14	1270	5	20	7	2	10	9554
2009	2	179	21	1270	5	20	7	2	10	10302
2009	23	85	2	713	5	15	8	1	6	5834
2009	2	129	43	1270	5	20	7	2	10	9852
2009	2	129	26	1270	5	20	7	2	10	8314
2009	2	129	15	1270	5	20	7	2	10	7689
2009	2	141	28	1270	5	20	7	2	10	9434
2009	2	129	43	1270	5	20	7	2	10	9467
2009	0	85	5	228	5	20	5	1	5	8568
2009	0	85	19	228	5	20	5	1	5	8262
2009	0	85	2	228	5	20	5	1	5	8178
2009	0	85	3	228	5	20	5	1	5	7251
2009	0	85	6	228	5	20	5	1	5	8568
2009	0	85	14	228	5	20	5	1	5	8428
2009	0	85	4	228	5	20	5	1	5	8262
2009	0	108	17	228	5	20	5	1	5	8618
2009	0	85	13	228	5	20	5	1	5	8428
2009	0	85	2	228	5	20	5	1	5	8178
2009	0	85	9	228	5	20	5	1	5	8342
2009	0	108	7	228	5	20	5	1	5	8536
2009	0	85	11	228	5	20	5	1	5	8428
2009	0	108	14	228	5	20	5	1	5	8618
2009	0	85	7	228	5	20	5	1	5	8568
2009	0	85	5	228	5	20	5	1	5	8177
2009	0	85	6	228	5	20	5	1	5	8342
2009	0	85	4	228	5	20	5	1	5	8119
2009	0	85	7	228	5	20	5	1	5	8342
2009	0	108	9	228	5	20	5	1	5	8536
2009	0	108	6	228	5	20	5	1	5	6231
2009	0	108	6	228	5	20	5	1	5	6231
2009	0	108	20	228	5	20	5	1	5	6291
2009	0	85	3	228	5	20	5	1	5	5927
2009	0	108	3	228	5	20	5	1	5	6172
2009	0	108	11	228	5	20	5	1	5	6291
2009	0	108	3	228	5	20	5	1	5	6172
2009	0	108	4	228	5	20	5	1	5	6172
2009	0	108	5	228	5	20	5	1	5	6231
2009	0	108	11	228	5	20	5	1	5	6291
2009	0	108	2	228	5	20	5	1	5	6112
2009	0	85	4	228	5	20	5	1	5	6192
2009	0	85	2	228	5	20	5	1	5	5964
2009	0	85	4	228	5	20	5	1	5	6192
2009	0	85	5	228	5	20	5	1	5	6089
2009	0	85	3	228	5	20	5	1	5	6192
2009	0	108	20	228	5	20	5	1	5	6291
2009	0	108	9	228	5	20	5	1	5	6231
2009	0	85	6	228	5	20	5	1	5	8342
2009	0	108	12	228	5	20	5	1	5	8618
2009	0	85	3	228	5	20	5	1	5	7270
2009	3	59	7	295	10	15	6	0	9	6812
2009	24	55	4	156	5	10	11	1	4	3577
2009	3	85	17	785	5	20	3	0	7	6928
2009	3	76	12	785	5	20	3	0	7	8149
2009	4	69	8	865	5	10	13	0	15	6055
2009	17	135	14	221	10	20	9	0	14	3568
2009	16	85	5	1059	5	20	14	0	17	4813
2009	2	127	16	1078	5	20	8	1	8	7173
2009	16	60	3	1059	5	20	14	0	17	4606
2009	16	85	19	1059	5	20	14	0	17	4886
2009	16	85	3	1059	5	20	14	0	17	4558
2009	1	85	13	672	10	20	6	1	9	7293
2009	4	85	18	865	5	10	13	0	15	6016
2009	2	127	4	1078	5	20	8	1	8	6099
2009	2	81	22	1270	5	20	7	2	10	9023
2009	23	128	2	713	5	15	8	1	6	3872
2009	23	128	4	713	5	15	8	1	6	4841
2009	0	85	4	228	5	20	5	1	5	6775
2009	0	85	7	228	5	20	5	1	5	6775
2009	0	85	3	228	5	20	5	1	5	6482
2009	0	85	2	228	5	20	5	1	5	6336
2009	0	85	4	228	5	20	5	1	5	6775
2009	0	108	10	228	5	20	5	1	5	6895
2009	0	85	3	228	5	20	5	1	5	6603
2009	0	108	20	228	5	20	5	1	5	6838
2009	0	85	2	228	5	20	5	1	5	6534
2009	0	85	1	228	5	20	5	1	5	6464
2009	0	108	9	228	5	20	5	1	5	6826
2009	6	84	8	138	10	20	12	1	7	5107
2009	3	75	17	295	10	15	6	0	9	8054
2009	3	131	19	785	5	20	3	0	7	6963
2009	2	127	13	1078	5	20	8	1	8	7075
2009	4	85	19	865	5	10	13	0	15	6954
2009	16	60	4	1059	5	20	14	0	17	4890
2009	16	60	16	1059	5	20	14	0	17	4890
2009	16	60	16	1059	5	20	14	0	17	4399
2009	17	60	6	200	10	15	15	1	17	3830
2009	4	110	13	865	5	10	13	0	15	6193
2009	17	85	12	221	10	20	9	0	14	4412
2009	17	54	15	200	10	15	15	1	17	3761
2009	4	85	4	865	5	10	13	0	15	6600
2009	4	85	19	865	5	10	13	0	15	6855
